comparison,sample_id,model_a,model_b,temperature_a,temperature_b,repeat_a,repeat_b,token,logprob_a,logprob_b,logprob_delta_b_minus_a,probability_delta_b_minus_a
gpt-4o-2024-08-06: T0 -> T0.5,task_09_orange_juice_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,0.5,1,1,C,-2.4034345187828876e-05,-2.8921695047756657e-05,-4.887349859927781e-06,-4.88722045421941e-06
gpt-4o-2024-08-06: T0 -> T0.5,task_09_orange_juice_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,0.5,1,1,D,-14.50002384185791,-14.328153610229492,0.17187023162841797,9.45748950884132e-08
gpt-4o-2024-08-06: T0 -> T0.5,task_09_orange_juice_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,0.5,1,1,E,-15.96877384185791,-15.703153610229492,0.26562023162841797,3.5323640696483505e-08
gpt-4o-2024-08-06: T0 -> T0.5,task_09_orange_juice_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,0.5,1,1,F,-16.156274795532227,-16.093778610229492,0.062496185302734375,6.207461958440453e-09
gpt-4o-2024-08-06: T0 -> T0.5,task_09_orange_juice_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,0.5,1,1,G,-13.95314884185791,-13.890653610229492,0.06249523162841797,5.619694084713989e-08
gpt-4o-2024-08-06: T0 -> T0.5,task_09_orange_juice_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,0.5,1,1,N,-19.468774795532227,-20.843778610229492,-1.3750038146972656,-2.6195877199455205e-09
gpt-4o-2024-08-06: T0 -> T0.5,task_09_orange_juice_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,0.5,2,2, C,-17.093774795532227,-17.062528610229492,0.031246185302734375,1.1963758156982042e-09
gpt-4o-2024-08-06: T0 -> T0.5,task_09_orange_juice_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,0.5,2,2,A,-10.93752384185791,-11.031278610229492,-0.09375476837158203,-1.5910637226359924e-06
gpt-4o-2024-08-06: T0 -> T0.5,task_09_orange_juice_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,0.5,2,2,B,-12.31252384185791,-11.437528610229492,0.874995231628418,6.28802537953347e-06
gpt-4o-2024-08-06: T0 -> T0.5,task_09_orange_juice_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,0.5,2,2,C,-2.4034345187828876e-05,-2.8921695047756657e-05,-4.887349859927781e-06,-4.88722045421941e-06
gpt-4o-2024-08-06: T0 -> T0.5,task_09_orange_juice_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,0.5,2,2,D,-14.50002384185791,-14.328153610229492,0.17187023162841797,9.45748950884132e-08
gpt-4o-2024-08-06: T0 -> T0.5,task_09_orange_juice_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,0.5,2,2,E,-15.96877384185791,-15.703153610229492,0.26562023162841797,3.5323640696483505e-08
gpt-4o-2024-08-06: T0 -> T0.5,task_09_orange_juice_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,0.5,2,2,F,-16.156274795532227,-16.093778610229492,0.062496185302734375,6.207461958440453e-09
gpt-4o-2024-08-06: T0 -> T0.5,task_09_orange_juice_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,0.5,2,2,G,-13.95314884185791,-13.890653610229492,0.06249523162841797,5.619694084713989e-08
gpt-4o-2024-08-06: T0 -> T0.5,task_09_orange_juice_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,0.5,2,2,N,-19.468774795532227,-20.843778610229492,-1.3750038146972656,-2.6195877199455205e-09
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0, F,-16.04877471923828,-15.062750816345215,0.9860239028930664,1.8011855589193967e-07
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,A,-4.923774242401123,-4.906500816345215,0.017273426055908203,0.00012669713012526673
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,B,-4.611274242401123,-4.156500816345215,0.4547734260559082,0.005723121939885492
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,C,-4.298774242401123,-3.031501054763794,1.267273187637329,0.03465796713769256
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,D,-6.017524242401123,-4.750250816345215,1.2672734260559082,0.006213833168346278
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,E,-2.080024242401123,-1.9690009355545044,0.11102330684661865,0.01466906859600306
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,F,-0.17377416789531708,-0.2502509653568268,-0.0764767974615097,-0.061881329525855455
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,G,-6.720649242401123,-6.500250816345215,0.2203984260559082,0.00029730702071645255
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,N,-8.861273765563965,-8.015875816345215,0.84539794921875,0.00018840457545642416
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1, F,-15.062750816345215,-15.062750816345215,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,A,-4.906500816345215,-4.906500816345215,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,B,-4.156500816345215,-4.156500816345215,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,C,-3.031501054763794,-3.031501054763794,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,D,-4.750250816345215,-4.750250816345215,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,E,-1.9690009355545044,-1.9690009355545044,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,F,-0.2502509653568268,-0.2502509653568268,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,G,-6.500250816345215,-6.500250816345215,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,N,-8.015875816345215,-8.015875816345215,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2, F,-15.062750816345215,-15.062750816345215,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,A,-4.906500816345215,-4.906500816345215,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,B,-4.156500816345215,-4.156500816345215,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,C,-3.031501054763794,-3.031501054763794,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,D,-4.750250816345215,-4.750250816345215,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,E,-1.9690009355545044,-1.9690009355545044,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,F,-0.2502509653568268,-0.2502509653568268,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,G,-6.500250816345215,-6.500250816345215,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,N,-8.015875816345215,-8.015875816345215,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0, F,-16.037038803100586,-16.35449981689453,-0.3174610137939453,-2.9497100649741247e-08
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,A,-6.740164756774902,-7.385749340057373,-0.6455845832824707,-0.0005624264442765692
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,B,-5.130789756774902,-5.401374340057373,-0.2705845832824707,-0.0014015117865735964
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,C,-3.9432895183563232,-3.963874101638794,-0.020584583282470703,-0.0003949398739250473
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,D,-5.068289756774902,-5.057624340057373,0.010665416717529297,6.74785247040616e-05
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,E,-2.8495395183563232,-2.557624101638794,0.2919154167175293,0.01961766375434265
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,F,-0.09953954815864563,-0.12012415379285812,-0.020584605634212494,-0.018443819009641982
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,G,-5.802664756774902,-5.760749340057373,0.0419154167175293,0.00012925344072852937
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,N,-6.849539756774902,-6.182624340057373,0.6669154167175293,0.0010050580588985677
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1, F,-15.698168754577637,-16.35449981689453,-0.6563310623168945,-7.323887628031359e-08
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,A,-6.9325432777404785,-7.385749340057373,-0.45320606231689453,-0.0003554908216015463
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,B,-5.4950432777404785,-5.401374340057373,0.09366893768310547,0.0004032991714165374
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,C,-3.8075432777404785,-3.963874101638794,-0.15633082389831543,-0.0032132530528800954
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,D,-4.9950432777404785,-5.057624340057373,-0.06258106231689453,-0.00041077571546735414
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,E,-3.0887932777404785,-2.557624101638794,0.5311691761016846,0.031931731242158194
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,F,-0.0887933149933815,-0.12012415379285812,-0.031330838799476624,-0.028224348963469148
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,G,-5.5262932777404785,-5.760749340057373,-0.23445606231689453,-0.0008319659599839392
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,N,-6.6044182777404785,-6.182624340057373,0.42179393768310547,0.0007106306591488606
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2, F,-16.35449981689453,-16.35449981689453,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,A,-7.385749340057373,-7.385749340057373,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,B,-5.401374340057373,-5.401374340057373,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,C,-3.963874101638794,-3.963874101638794,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,D,-5.057624340057373,-5.057624340057373,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,E,-2.557624101638794,-2.557624101638794,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,F,-0.12012415379285812,-0.12012415379285812,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,G,-5.760749340057373,-5.760749340057373,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_00_alphabet_soup_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,N,-6.182624340057373,-6.182624340057373,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0, F,-15.841538429260254,-15.847084999084473,-0.00554656982421875,-7.293364087547613e-10
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0, N,-15.966538429260254,-16.23771095275879,-0.27117252349853516,-2.7638318659135617e-08
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,A,-5.950913429260254,-6.847085475921631,-0.896172046661377,-0.0015409133480396478
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,B,-5.950913429260254,-6.503335475921631,-0.552422046661377,-0.0011050284925559265
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,C,-4.200913429260254,-4.393960475921631,-0.19304704666137695,-0.002630172118033283
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,D,-6.700913429260254,-7.456460475921631,-0.755547046661377,-0.0006520907344739714
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,E,-6.169663429260254,-6.331460475921631,-0.16179704666137695,-0.00031250691652821177
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,F,-0.8884131908416748,-0.5814602971076965,0.30695289373397827,0.14777344294882994
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,G,-5.825913429260254,-6.425210475921631,-0.599297046661377,-0.0013299159755399239
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,N,-0.5759131908416748,-0.8627102971076965,-0.28679710626602173,-0.14017450626767736
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1, F,-15.847084999084473,-15.672773361206055,0.17431163787841797,2.4970416888898654e-08
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1, N,-16.23771095275879,-16.375898361206055,-0.13818740844726562,-1.1451402678376555e-08
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,A,-6.847085475921631,-6.422773361206055,0.42431211471557617,0.0005615976342572555
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,B,-6.503335475921631,-6.172773361206055,0.33056211471557617,0.0005870114210535752
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,C,-4.393960475921631,-3.9071481227874756,0.4868123531341553,0.007746022126555353
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,D,-7.456460475921631,-7.157148361206055,0.29931211471557617,0.0002015762639729922
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,E,-6.331460475921631,-5.829023361206055,0.5024371147155762,0.0011615147705461638
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,F,-0.5814602971076965,-0.469648152589798,0.11181214451789856,0.06614086711108913
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,G,-6.425210475921631,-6.235273361206055,0.18993711471557617,0.000338901370345563
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,N,-0.8627102971076965,-1.0633981227874756,-0.20068782567977905,-0.07673623117361994
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2, F,-15.847084999084473,-15.847084999084473,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2, N,-16.23771095275879,-16.23771095275879,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,A,-6.847085475921631,-6.847085475921631,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,B,-6.503335475921631,-6.503335475921631,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,C,-4.393960475921631,-4.393960475921631,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,D,-7.456460475921631,-7.456460475921631,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,E,-6.331460475921631,-6.331460475921631,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,F,-0.5814602971076965,-0.5814602971076965,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,G,-6.425210475921631,-6.425210475921631,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_00,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,N,-0.8627102971076965,-0.8627102971076965,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0, N,-15.797456741333008,-16.375158309936523,-0.5777015686035156,-6.046881488337696e-08
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,A,-11.531831741333008,-12.20328426361084,-0.671452522277832,-4.798751897149191e-06
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,B,-10.313081741333008,-11.45328426361084,-1.140202522277832,-2.2581424781039214e-05
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,C,-9.688081741333008,-11.26578426361084,-1.577702522277832,-4.921465856027685e-05
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,D,-12.328706741333008,-14.32828426361084,-1.999577522277832,-3.824104099104302e-06
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,E,-9.391206741333008,-11.14078426361084,-1.749577522277832,-6.894630895697097e-05
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,F,-8.406831741333008,-9.68765926361084,-1.280827522277832,-0.0001612918601239181
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,G,-8.734956741333008,-9.90640926361084,-1.171452522277832,-0.00011100899228647868
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,0,0,N,-0.0005812693270854652,-0.00015908108616713434,0.00042218824091833085,0.0004220319893559754
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1, N,-16.375158309936523,-16.375158309936523,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,A,-12.20328426361084,-12.20328426361084,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,B,-11.45328426361084,-11.45328426361084,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,C,-11.26578426361084,-11.26578426361084,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,D,-14.32828426361084,-14.32828426361084,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,E,-11.14078426361084,-11.14078426361084,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,F,-9.68765926361084,-9.68765926361084,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,G,-9.90640926361084,-9.90640926361084,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,1,1,N,-0.00015908108616713434,-0.00015908108616713434,0.0,0.0
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2, N,-16.375158309936523,-16.531578063964844,-0.1564197540283203,-1.119765915054527e-08
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,A,-12.20328426361084,-12.156578063964844,0.046706199645996094,2.3973812880936014e-07
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,B,-11.45328426361084,-10.859703063964844,0.5935811996459961,8.602677963839379e-06
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,C,-11.26578426361084,-10.453453063964844,0.8123311996459961,1.6044886559195676e-05
gpt-4o-2024-08-06: T0 -> T1,task_01_cream_cheese_state_01,gpt-4o-2024-08-06,gpt-4o-2024-08-06,0.0,1.0,2,2,D,-14.32828426361084,-13.156578063964844,1.171706199645996,1.3338957453581524e-06
