model,state,target,target_name,posthoc_identity,own_object_match,same_family,assisted_fallback,crop_file,crop_sha256,response_file,elapsed_seconds,answer,p_A,p_B,p_C,logp_A,logp_B,logp_C,other_token_probability
qwen3.5:9b,state_202,RGOCG8-50_8mm,8 mm round pin,M16_Hex_Nut,False,False,False,input_crops/state_202/M16_Hex_Nut.png,0ba075552bcc00319db0033a5921c1693c2dd389f4f45ec5db2d02ec76429ef3,raw/qwen3.5-9b/state_202/RGOCG8-50_8mm/M16_Hex_Nut.json,0.399688099976629,A,0.8435294676856704,0.05260106003267277,0.10099591012939628,-0.1701604425907135,-2.945019006729126,-2.292675256729126,0.0028735621522606447
qwen3.5:9b,state_202,USB_Male,USB connector + cable,M16_Hex_Nut,False,False,False,input_crops/state_202/M16_Hex_Nut.png,0ba075552bcc00319db0033a5921c1693c2dd389f4f45ec5db2d02ec76429ef3,raw/qwen3.5-9b/state_202/USB_Male/M16_Hex_Nut.json,0.43589459999930114,B,0.07292452766475269,0.6800286862762326,0.2435971815693678,-2.618330240249634,-0.3856202960014343,-1.4122393131256104,0.003449604489646929
qwen3.5:9b,state_202,DSUB_Male,DSUB connector,M16_Hex_Nut,False,False,False,input_crops/state_202/M16_Hex_Nut.png,0ba075552bcc00319db0033a5921c1693c2dd389f4f45ec5db2d02ec76429ef3,raw/qwen3.5-9b/state_202/DSUB_Male/M16_Hex_Nut.json,0.4183115999912843,A,0.7718402722491309,0.13119925958656206,0.09217121938706917,-0.25897765159606934,-2.0310380458831787,-2.3841073513031006,0.004789248777237853
qwen3.5:9b,state_202,Gear_Large,Large gear,RGOCG16-50_16mm,False,False,False,input_crops/state_202/RGOCG16-50_16mm.png,c85b3a16f2ee10630cb2f8f1de795a4f7653eeb4dbefbe4387be155ffc8f6a9d,raw/qwen3.5-9b/state_202/Gear_Large/RGOCG16-50_16mm.json,0.5099082000087947,B,0.019425673234365545,0.7334337739652252,0.24501955614247553,-3.941159725189209,-0.31001797318458557,-1.4064172506332397,0.002120996657933749
qwen3.5:9b,state_202,Gear_Medium,Medium gear,RGOCG16-50_16mm,False,False,False,input_crops/state_202/RGOCG16-50_16mm.png,c85b3a16f2ee10630cb2f8f1de795a4f7653eeb4dbefbe4387be155ffc8f6a9d,raw/qwen3.5-9b/state_202/Gear_Medium/RGOCG16-50_16mm.json,0.36689190001925454,B,0.012105124590299514,0.7671838512791678,0.21812378392943427,-4.414126396179199,-0.26502880454063416,-1.5226925611495972,0.002587240201098462
qwen3.5:9b,state_202,Gear_Small,Small gear,RGOCG16-50_16mm,False,False,False,input_crops/state_202/RGOCG16-50_16mm.png,c85b3a16f2ee10630cb2f8f1de795a4f7653eeb4dbefbe4387be155ffc8f6a9d,raw/qwen3.5-9b/state_202/Gear_Small/RGOCG16-50_16mm.json,0.377873899997212,B,0.009464428268329831,0.6450753169011471,0.34317770224718497,-4.660214900970459,-0.4383881986141205,-1.0695068836212158,0.0022825525833380933
qwen3.5:9b,state_202,Waterproof_Male,Waterproof connector,RGOCG16-50_16mm,False,False,False,input_crops/state_202/RGOCG16-50_16mm.png,c85b3a16f2ee10630cb2f8f1de795a4f7653eeb4dbefbe4387be155ffc8f6a9d,raw/qwen3.5-9b/state_202/Waterproof_Male/RGOCG16-50_16mm.json,0.3846967000281438,B,0.03436754352888439,0.6104936675227621,0.3500464941447142,-3.37064266204834,-0.4934873580932617,-1.0496892929077148,0.0050922948036392635
qwen3.5:9b,state_202,M12_Hex_Nut,M12 hex nut,RGOCG16-50_16mm,False,False,False,input_crops/state_202/RGOCG16-50_16mm.png,c85b3a16f2ee10630cb2f8f1de795a4f7653eeb4dbefbe4387be155ffc8f6a9d,raw/qwen3.5-9b/state_202/M12_Hex_Nut/RGOCG16-50_16mm.json,0.38164929999038577,B,0.007736783862523436,0.8550381106372184,0.13585528547675393,-4.861769199371338,-0.15660923719406128,-1.9961650371551514,0.0013698200235042757
qwen3.5:9b,state_202,M16_Hex_Nut,M16 hex nut,RGOCG16-50_16mm,False,False,False,input_crops/state_202/RGOCG16-50_16mm.png,c85b3a16f2ee10630cb2f8f1de795a4f7653eeb4dbefbe4387be155ffc8f6a9d,raw/qwen3.5-9b/state_202/M16_Hex_Nut/RGOCG16-50_16mm.json,0.4173710999893956,B,0.006771993116085738,0.8361233502805123,0.1552915691065456,-4.994959831237793,-0.17897912859916687,-1.8624508380889893,0.0018130874968562694
qwen3.5:9b,state_202,RGOCG16-50_16mm,16 mm round pin,RGOCG16-50_16mm,True,True,False,input_crops/state_202/RGOCG16-50_16mm.png,c85b3a16f2ee10630cb2f8f1de795a4f7653eeb4dbefbe4387be155ffc8f6a9d,raw/qwen3.5-9b/state_202/RGOCG16-50_16mm/RGOCG16-50_16mm.json,0.4062025000457652,A,0.9822559350771781,0.002550433807583566,0.01440832338728585,-0.01790337823331356,-5.971491813659668,-4.2399492263793945,0.0007853077279524889
qwen3.5:9b,state_202,RGOCG12-50_12mm,12 mm round pin,RGOCG16-50_16mm,False,True,False,input_crops/state_202/RGOCG16-50_16mm.png,c85b3a16f2ee10630cb2f8f1de795a4f7653eeb4dbefbe4387be155ffc8f6a9d,raw/qwen3.5-9b/state_202/RGOCG12-50_12mm/RGOCG16-50_16mm.json,0.4103322000009939,A,0.9809656148724355,0.0029055941525083714,0.015381253036564811,-0.019217871129512787,-5.8411173820495605,-4.174605846405029,0.0007475379384913605
qwen3.5:9b,state_202,RGOCG8-50_8mm,8 mm round pin,RGOCG16-50_16mm,False,True,False,input_crops/state_202/RGOCG16-50_16mm.png,c85b3a16f2ee10630cb2f8f1de795a4f7653eeb4dbefbe4387be155ffc8f6a9d,raw/qwen3.5-9b/state_202/RGOCG8-50_8mm/RGOCG16-50_16mm.json,0.3953163999831304,A,0.9845849872024862,0.0020986930462900443,0.012889494515168558,-0.01553505938500166,-6.166440486907959,-4.351342678070068,0.00042682523605519496
qwen3.5:9b,state_202,USB_Male,USB connector + cable,RGOCG16-50_16mm,False,False,False,input_crops/state_202/RGOCG16-50_16mm.png,c85b3a16f2ee10630cb2f8f1de795a4f7653eeb4dbefbe4387be155ffc8f6a9d,raw/qwen3.5-9b/state_202/USB_Male/RGOCG16-50_16mm.json,0.42315059999236837,B,0.023196521722204894,0.7648665390932539,0.20953726197866138,-3.7637529373168945,-0.26805391907691956,-1.5628536939620972,0.0023996772058798577
qwen3.5:9b,state_202,DSUB_Male,DSUB connector,RGOCG16-50_16mm,False,False,False,input_crops/state_202/RGOCG16-50_16mm.png,c85b3a16f2ee10630cb2f8f1de795a4f7653eeb4dbefbe4387be155ffc8f6a9d,raw/qwen3.5-9b/state_202/DSUB_Male/RGOCG16-50_16mm.json,0.41595420002704486,C,0.30465246458143624,0.17254725616575667,0.5174096247306783,-1.1885836124420166,-1.7570841312408447,-0.658920407295227,0.005390654522128724
qwen3.5:9b,state_202,Gear_Large,Large gear,RGOCG12-50_12mm,False,False,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/qwen3.5-9b/state_202/Gear_Large/RGOCG12-50_12mm.json,0.49254130001645535,B,0.010026388907813707,0.7416630923989502,0.2424528644611631,-4.602534770965576,-0.29886019229888916,-1.4169479608535767,0.005857654232072962
qwen3.5:9b,state_202,Gear_Medium,Medium gear,RGOCG12-50_12mm,False,False,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/qwen3.5-9b/state_202/Gear_Medium/RGOCG12-50_12mm.json,0.3691570999799296,B,0.010398795348364348,0.6799389726905949,0.30487967831255186,-4.566065311431885,-0.38575223088264465,-1.187838077545166,0.004782553648488896
qwen3.5:9b,state_202,Gear_Small,Small gear,RGOCG12-50_12mm,False,False,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/qwen3.5-9b/state_202/Gear_Small/RGOCG12-50_12mm.json,0.3841773999738507,B,0.009394250973847669,0.7086454634658255,0.2776218197795201,-4.667657375335693,-0.34439992904663086,-1.281495451927185,0.004338465780806766
qwen3.5:9b,state_202,Waterproof_Male,Waterproof connector,RGOCG12-50_12mm,False,False,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/qwen3.5-9b/state_202/Waterproof_Male/RGOCG12-50_12mm.json,0.389998700004071,B,0.05039604597726445,0.5364797617141622,0.404001075846919,-2.987842559814453,-0.6227264404296875,-0.9063377380371094,0.009123116461654313
qwen3.5:9b,state_202,M12_Hex_Nut,M12 hex nut,RGOCG12-50_12mm,False,False,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/qwen3.5-9b/state_202/M12_Hex_Nut/RGOCG12-50_12mm.json,0.4109673000057228,B,0.02399040435871845,0.7386708345698518,0.23326847998604006,-3.7301013469696045,-0.30290287733078003,-1.4555652141571045,0.004070281085389649
qwen3.5:9b,state_202,M16_Hex_Nut,M16 hex nut,RGOCG12-50_12mm,False,False,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/qwen3.5-9b/state_202/M16_Hex_Nut/RGOCG12-50_12mm.json,0.3894787000026554,B,0.01952078968269935,0.7943354903060115,0.18193128123752877,-3.9362752437591553,-0.23024937510490417,-1.704126238822937,0.00421243877376043
qwen3.5:9b,state_202,RGOCG16-50_16mm,16 mm round pin,RGOCG12-50_12mm,False,True,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/qwen3.5-9b/state_202/RGOCG16-50_16mm/RGOCG12-50_12mm.json,0.4073717000428587,A,0.9716166856229118,0.005395883912319479,0.02045423700560238,-0.028793908655643463,-5.222118854522705,-3.8895652294158936,0.0025331934591663607
qwen3.5:9b,state_202,RGOCG12-50_12mm,12 mm round pin,RGOCG12-50_12mm,True,True,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/qwen3.5-9b/state_202/RGOCG12-50_12mm/RGOCG12-50_12mm.json,0.4109098999761045,A,0.9729239935537751,0.005803863666173975,0.01919904144237163,-0.027449315413832664,-5.149231433868408,-3.952894926071167,0.0020731013376792395
qwen3.5:9b,state_202,RGOCG8-50_8mm,8 mm round pin,RGOCG12-50_12mm,False,True,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/qwen3.5-9b/state_202/RGOCG8-50_8mm/RGOCG12-50_12mm.json,0.415055499994196,A,0.9757048491136913,0.004242952940846467,0.018313577880483847,-0.024595146998763084,-5.462495803833008,-4.000112533569336,0.001738620064978491
qwen3.5:9b,state_202,USB_Male,USB connector + cable,RGOCG12-50_12mm,False,False,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/qwen3.5-9b/state_202/USB_Male/RGOCG12-50_12mm.json,0.4207970999996178,B,0.04230890753324621,0.7830579861195831,0.16872880182880334,-3.162757635116577,-0.24454852938652039,-1.7794625759124756,0.00590430451836732
qwen3.5:9b,state_202,DSUB_Male,DSUB connector,RGOCG12-50_12mm,False,False,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/qwen3.5-9b/state_202/DSUB_Male/RGOCG12-50_12mm.json,0.4048165999702178,A,0.5522481709941538,0.11584343813222013,0.32031672094364116,-0.5937577486038208,-2.155515670776367,-1.1384450197219849,0.011591669929984949
qwen3.5:9b,state_202,Gear_Large,Large gear,RGOCG8-50_8mm,False,False,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/qwen3.5-9b/state_202/Gear_Large/RGOCG8-50_8mm.json,0.48798079998232424,B,0.012619129177566598,0.5377183032075731,0.4471278712728942,-4.372541427612305,-0.6204204559326172,-0.8049106597900391,0.002534696341966125
qwen3.5:9b,state_202,Gear_Medium,Medium gear,RGOCG8-50_8mm,False,False,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/qwen3.5-9b/state_202/Gear_Medium/RGOCG8-50_8mm.json,0.36188989999936894,C,0.01752247401959673,0.3400195104704771,0.6394962051221715,-4.044270992279053,-1.0787522792816162,-0.4470745921134949,0.002961810387754671
qwen3.5:9b,state_202,Gear_Small,Small gear,RGOCG8-50_8mm,False,False,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/qwen3.5-9b/state_202/Gear_Small/RGOCG8-50_8mm.json,0.3787372999940999,B,0.009433591701908769,0.6074757589848471,0.38087946932024236,-4.663478374481201,-0.49844300746917725,-0.9652723073959351,0.0022111799930017995
qwen3.5:9b,state_202,Waterproof_Male,Waterproof connector,RGOCG8-50_8mm,False,False,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/qwen3.5-9b/state_202/Waterproof_Male/RGOCG8-50_8mm.json,0.3902766000246629,C,0.08809853680213617,0.32263667084232545,0.583875281934173,-2.4292993545532227,-1.1312284469604492,-0.5380678772926331,0.005389510421365373
qwen3.5:9b,state_202,M12_Hex_Nut,M12 hex nut,RGOCG8-50_8mm,False,False,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/qwen3.5-9b/state_202/M12_Hex_Nut/RGOCG8-50_8mm.json,0.3810101999551989,B,0.04129731322768212,0.5800113214407913,0.37588030975977055,-3.186957836151123,-0.5447076559066772,-0.9784845113754272,0.0028110555717559826
qwen3.5:9b,state_202,M16_Hex_Nut,M16 hex nut,RGOCG8-50_8mm,False,False,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/qwen3.5-9b/state_202/M16_Hex_Nut/RGOCG8-50_8mm.json,0.38160800002515316,B,0.02293662909432227,0.6639456678746967,0.31067030646109967,-3.775020122528076,-0.40955495834350586,-1.169023036956787,0.002447396569881466
qwen3.5:9b,state_202,RGOCG16-50_16mm,16 mm round pin,RGOCG8-50_8mm,False,True,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/qwen3.5-9b/state_202/RGOCG16-50_16mm/RGOCG8-50_8mm.json,0.398260299989488,A,0.9843552103620657,0.003048683195459964,0.011672228084469109,-0.01576846092939377,-5.793045520782471,-4.45054292678833,0.0009238783580052257
qwen3.5:9b,state_202,RGOCG12-50_12mm,12 mm round pin,RGOCG8-50_8mm,False,True,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/qwen3.5-9b/state_202/RGOCG12-50_12mm/RGOCG8-50_8mm.json,0.43055299995467067,A,0.9821504353610296,0.0033376910126870648,0.013731320000878131,-0.018010789528489113,-5.7024760246276855,-4.288075923919678,0.0007805536254050782
qwen3.5:9b,state_202,RGOCG8-50_8mm,8 mm round pin,RGOCG8-50_8mm,True,True,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/qwen3.5-9b/state_202/RGOCG8-50_8mm/RGOCG8-50_8mm.json,0.39824499998940155,A,0.987373411766149,0.0014489104255520386,0.010613772821590772,-0.012706981040537357,-6.536943435668945,-4.545602798461914,0.0005639049867081081
qwen3.5:9b,state_202,USB_Male,USB connector + cable,RGOCG8-50_8mm,False,False,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/qwen3.5-9b/state_202/USB_Male/RGOCG8-50_8mm.json,0.43712160002905875,B,0.06734555242399222,0.7583631787187537,0.1707302806663802,-2.69791841506958,-0.276592880487442,-1.7676702737808228,0.003560988190873915
qwen3.5:9b,state_202,DSUB_Male,DSUB connector,RGOCG8-50_8mm,False,False,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/qwen3.5-9b/state_202/DSUB_Male/RGOCG8-50_8mm.json,0.404928200005088,C,0.16512603432790665,0.31973630497551453,0.5108972061500843,-1.8010462522506714,-1.1402586698532104,-0.6715868711471558,0.004240454546494576
qwen3.5:9b,state_202,Gear_Large,Large gear,USB_Male,False,False,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/qwen3.5-9b/state_202/Gear_Large/USB_Male.json,0.8184370000381023,B,0.008110543037448691,0.647812308424103,0.3371334814945046,-4.8145904541015625,-0.4341542720794678,-1.0872763395309448,0.006943667043943669
qwen3.5:9b,state_202,Gear_Medium,Medium gear,USB_Male,False,False,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/qwen3.5-9b/state_202/Gear_Medium/USB_Male.json,0.3347028999705799,B,0.00830613009772158,0.7507148482523686,0.23503374479665945,-4.790761470794678,-0.2867293953895569,-1.448026180267334,0.005945276853250414
qwen3.5:9b,state_202,Gear_Small,Small gear,USB_Male,False,False,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/qwen3.5-9b/state_202/Gear_Small/USB_Male.json,0.34765820001484826,B,0.011224991760944126,0.6917213855395477,0.2916623324194023,-4.489612579345703,-0.36857202649116516,-1.2321585416793823,0.005391290280105876
qwen3.5:9b,state_202,Waterproof_Male,Waterproof connector,USB_Male,False,False,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/qwen3.5-9b/state_202/Waterproof_Male/USB_Male.json,0.36916000000201166,A,0.9694825999175618,0.00931268108476085,0.01777624178145086,-0.030992751941084862,-4.67637825012207,-4.029892444610596,0.003428477216226522
qwen3.5:9b,state_202,M12_Hex_Nut,M12 hex nut,USB_Male,False,False,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/qwen3.5-9b/state_202/M12_Hex_Nut/USB_Male.json,0.36039960000198334,B,0.0038963736638451723,0.7316457624807554,0.261060018556455,-5.547708988189697,-0.3124588131904602,-1.3430049419403076,0.0033978452989443797
qwen3.5:9b,state_202,M16_Hex_Nut,M16 hex nut,USB_Male,False,False,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/qwen3.5-9b/state_202/M16_Hex_Nut/USB_Male.json,0.3608570999931544,B,0.004135441904061176,0.7141758752797267,0.278318848764255,-5.488161087036133,-0.3366260230541229,-1.2789878845214844,0.0033698340519572323
qwen3.5:9b,state_202,RGOCG16-50_16mm,16 mm round pin,USB_Male,False,False,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/qwen3.5-9b/state_202/RGOCG16-50_16mm/USB_Male.json,0.36048159998608753,B,0.1998249998305484,0.4186437123780143,0.37054636813539854,-1.6103132963180542,-0.8707350492477417,-0.9927766919136047,0.01098491965603876
qwen3.5:9b,state_202,RGOCG12-50_12mm,12 mm round pin,USB_Male,False,False,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/qwen3.5-9b/state_202/RGOCG12-50_12mm/USB_Male.json,0.3399869999848306,B,0.18843553606796462,0.4826595775572875,0.3159429731818991,-1.6689993143081665,-0.7284436821937561,-1.152193546295166,0.012961913192848784
qwen3.5:9b,state_202,RGOCG8-50_8mm,8 mm round pin,USB_Male,False,False,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/qwen3.5-9b/state_202/RGOCG8-50_8mm/USB_Male.json,0.3544236000161618,B,0.2739360479646923,0.38200340691813794,0.3329123072113009,-1.294860601425171,-0.9623257517814636,-1.0998761653900146,0.01114823790586894
qwen3.5:9b,state_202,USB_Male,USB connector + cable,USB_Male,True,True,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/qwen3.5-9b/state_202/USB_Male/USB_Male.json,0.37600569997448474,A,0.9822121264197585,0.007143535952327547,0.008869847671570473,-0.017947979271411896,-4.941547393798828,-4.72509765625,0.001774489956343439
qwen3.5:9b,state_202,DSUB_Male,DSUB connector,USB_Male,False,False,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/qwen3.5-9b/state_202/DSUB_Male/USB_Male.json,0.33711680001579225,A,0.9729553453292275,0.008890146957739686,0.015082522806118819,-0.02741709165275097,-4.722811698913574,-4.194218635559082,0.0030719849069140714
qwen3.5:9b,state_202,Gear_Large,Large gear,DSUB_Male,False,False,False,input_crops/state_202/DSUB_Male.png,7cc2d3860523df277d6407a141d1e6f5ac1825291a509806faae51c8b11dadd5,raw/qwen3.5-9b/state_202/Gear_Large/DSUB_Male.json,0.5250109999906272,B,0.010129490787679156,0.5632219280728925,0.42512113328574913,-4.592304229736328,-0.574081540107727,-0.8553811311721802,0.001527447853679309
qwen3.5:9b,state_202,Gear_Medium,Medium gear,DSUB_Male,False,False,False,input_crops/state_202/DSUB_Male.png,7cc2d3860523df277d6407a141d1e6f5ac1825291a509806faae51c8b11dadd5,raw/qwen3.5-9b/state_202/Gear_Medium/DSUB_Male.json,0.3824055999866687,B,0.006713797217589358,0.5548598039999766,0.4363284435914939,-5.0035905838012695,-0.5890398025512695,-0.8293600082397461,0.0020979551909401373
qwen3.5:9b,state_202,Gear_Small,Small gear,DSUB_Male,False,False,False,input_crops/state_202/DSUB_Male.png,7cc2d3860523df277d6407a141d1e6f5ac1825291a509806faae51c8b11dadd5,raw/qwen3.5-9b/state_202/Gear_Small/DSUB_Male.json,0.3967125000199303,B,0.014151447192847076,0.6461956492784089,0.33752724629412173,-4.257938385009766,-0.4366529583930969,-1.0861090421676636,0.0021256572346222136
qwen3.5:9b,state_202,Waterproof_Male,Waterproof connector,DSUB_Male,False,False,False,input_crops/state_202/DSUB_Male.png,7cc2d3860523df277d6407a141d1e6f5ac1825291a509806faae51c8b11dadd5,raw/qwen3.5-9b/state_202/Waterproof_Male/DSUB_Male.json,0.43325100000947714,A,0.9859501722088905,0.0017018903703650342,0.011560361668378457,-0.014149460941553116,-6.376015663146973,-4.4601731300354,0.0007875757523659876
